convolution_P100_processed,,,,,,,,,,
Algorithm,Mean fraction of optimum,StDev fraction of optimum,Success rate,Mean function evaluations,StDev function evaluations,Settings,,,,
Genetic local search,0.608797654241136,0.429619229236693,0.16,80.76,52.8554285436284,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.897492466237711,0.141478870459192,0.14,148.1,12.2894512589008,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.694207120944522,0.399629540382812,0.14,98.34,52.0704428674096,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.939000746661801,0.058445774137809,0.3,149.54,5.58134648372851,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.761936152024887,0.32078069564368,0.1,90.28,39.7569349617274,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.897620416977649,0.190507558276737,0.26,146.7,16.5174613852203,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.670967024333817,0.379193850152988,0.18,69.5,37.4270719437911,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.916600400442744,0.143312722722519,0.28,148.06,12.1863255582741,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.696355482027938,0.401082166868858,0.22,74.56,39.3706406721909,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.870831865069425,0.164525222789131,0.18,149.26,5.73855560295126,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.568261213174909,0.407801657681112,0.08,72.5,39.0657478241646,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.848955748290064,0.245462221223411,0.28,148.86,6.26949205376679,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.647125354835594,0.372617506037877,0.14,66.28,35.9954872454981,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.856951699114558,0.210294282816692,0.18,148.04,12.980299043755,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.639804398087277,0.377267144525544,0.14,69.4,38.7830175331883,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.876481634909279,0.228521037602287,0.26,148.08,12.4258453496356,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.625340039211203,0.392874553838769,0.12,57.68,33.9906589809492,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.915692203288483,0.142006471219922,0.24,147.5,13.0856674983568,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.637377710364901,0.359396431008034,0.08,60.3,33.307013418455,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.939165338053343,0.050833407617078,0.34,150.24,0.4314191105869,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.621460553991242,0.392214333767504,0.1,57.06,28.5116589113568,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.932874143322944,0.144332773215834,0.38,147.48,12.4494733926822,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.683070287759257,0.337075204685093,0.08,60.18,31.6393516278158,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.912677840644427,0.141746977883733,0.18,147.64,13.0223669436983,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.750318603486331,0.321691915470392,0.12,64.68,32.6599298898231,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.91819586661382,0.141499461018643,0.26,147.26,12.608403417352,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.68530452867042,0.348464952546751,0.12,60.02,31.1575915340721,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function BestHillclimb at 0x7f32222d4ca0>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.915857596851538,0.193398727642345,0.38,143.46,18.4525978481876,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.845659854207026,0.257210682795991,0.14,111.46,46.7342508668068,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.940859052527096,0.052081563910512,0.34,144.96,12.4342515755834,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.635944331479477,0.423560329403147,0.12,90.7,55.8778733909396,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.904698572685856,0.192788462465708,0.32,140.5,22.1103447946606,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=Hamming
Genetic local search,0.801667950166871,0.330106391560621,0.24,107.4,46.1399822191521,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function RTS at 0x7f3225cbd160>, nbour_method=adjacent
Genetic local search,0.879832023463423,0.230115223712516,0.22,142.48,22.2630287467719,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.660305500279223,0.404856813249705,0.12,63.08,34.9003479311351,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.91327374147812,0.141164772711646,0.2,146.02,13.3362938890037,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.659932708995482,0.401425729889347,0.12,53.52,29.5526096088633,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.944854049187805,0.05292224570197,0.36,142.72,15.6701197526128,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=Hamming
Genetic local search,0.67089972546908,0.391427971153608,0.14,58.96,29.3285122816187,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function select_best_half at 0x7f3225cbd1f0>, nbour_method=adjacent
Genetic local search,0.809548146328382,0.307439087172769,0.22,137.46,22.2253853757824,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.608242263878691,0.406007705560462,0.14,50.98,29.2919784241352,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.799438649688607,0.312058223662048,0.18,140.06,22.6386070819793,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.571174941743674,0.408914983783467,0.12,44.68,24.3339353201093,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.870463295062402,0.229543273355502,0.24,143.22,15.7704062815678,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=Hamming
Genetic local search,0.593803554280921,0.401442983406611,0.12,51.92,24.6335096143113,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament2_selection at 0x7f3225cbd280>, nbour_method=adjacent
Genetic local search,0.919043006697863,0.140682169260856,0.24,139.24,18.4806131181974,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.650382361875556,0.408855106487784,0.16,54.92,32.069338143772,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.934567865150309,0.053748318702788,0.26,142.24,15.1947359305781,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.598567760282968,0.42371760829365,0.16,42.58,22.0047212002797,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.915205875688784,0.139178352114886,0.2,138.62,20.5176777935715,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=Hamming
Genetic local search,0.645367834796307,0.412928189937287,0.22,43.32,18.1675197952336,pop_size=2, reproductor=<function onepoint_crossover at 0x7f3225cb5700>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament4_selection at 0x7f3225cbd310>, nbour_method=adjacent
Genetic local search,0.940938844974708,0.051751765226191,0.34,139.2,18.6273882183395,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.610926094241489,0.401720779532257,0.12,40.38,16.4997093357206,pop_size=2, reproductor=<function uniform_crossover at 0x7f3225cb5670>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
Genetic local search,0.927312356809703,0.143302454146141,0.36,137.18,22.2671076171256,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=Hamming
Genetic local search,0.569611495879545,0.427282743283147,0.12,39.88,19.7532120870278,pop_size=2, reproductor=<function twopoint_crossover at 0x7f3225cb5790>, hillclimber=<function RandomGreedyHillclimb at 0x7f32222d4a60>, selector=<function tournament8_selection at 0x7f3225cbd3a0>, nbour_method=adjacent
